0.0 Creating a grid user entity with name = user1, and id = 35
0.0 user1:Reading 10000 Gridlets
0.0 user1: 10000 Gridlets were red
1000.0 user1: obtained 3 resource IDs in GridResourceList
1000.012 Received ResourceCharacteristics from PDSF, with id = 29 with  50.0 PEs
1000.0229999999999 Received ResourceCharacteristics from RCF, with id = 15 with  1600.0 PEs
1000.0349999999999 Received ResourceCharacteristics from KISTI, with id = 22 with  100.0 PEs
1000.0349999999999 user1%%%%%%%%%%% 1750gridlets submitted,  5408 gridlets left after initial submision
379177.474213412 user1 ALL GRIDLETS SUBMITTED
544288.9006454656 101995		15		188523.0		5000041472		3573738980		4.011033177594072		2.8699911839794368		188523.0490687752		188529.9300931368		1.0000364996449802
544288.9006454656 102066		15		191135.0		5000074752		3581770394		4.011059801588999		3.7853705848683603		191135.36147666242		191143.15790704888		1.0000407900993633
544288.9006454656 102137		15		50550.0		2024531456		979120133		1.6306251648056787		7.843961064005271		50551.0		50560.47458622881		1.0001874262868946
544288.9006454656 102208		15		104691.0		4159315456		2010242739		3.338452364812838		1.6191941911820322		104692.00000000003		104696.95764655602		1.000047354588278
544288.9006454656 102279		29		188218.0		5000156672		3598367333		6874.840136160055		2176.5088758399943		188219.0		197270.34901200005		1.0480894543696442
544288.9006454656 102351		15		3962.0		1591902720		81519758		2.5580443519866094		0.07621580638806336		3963.0		3965.6342601583747		1.0006647136407707
544288.9006454656 102422		15		190520.0		5000102912		3573144254		4.011082329612691		3.8811936247511767		190521.0		190528.89227595436		1.000041424703599
544288.9006454656 102493		15		13248.0		5000981504		256314557		16.01563257840462		0.21605164560605772		13249.0		13265.23168422401		1.0012251252339053
544288.9006454656 102564		15		2786.0		1131948032		58353356		1.2422967264137696		0.057682684797327965		2787.0		2788.299979411211		1.0004664439939759
544288.9006454656 102635		15		184758.0		5000117248		3568022749		4.011093798384536		16.334012240055017		184759.0		184779.34510603844		1.000110116995862
544288.9006454656 102706		15		1635.0		654131712		37512540		0.5343053695978597		0.04101003200048581		1636.0		1636.5753154015983		1.000351659780928
544288.9006454656 102777		15		184274.0		5000093184		3570967962		4.011074547190219		2.8677743696025573		184275.0		184281.8788489168		1.0000373292574511
544288.9006454656 102848		22		13279.0		5000317440		252328332		40.01453951999429		2.030626655992819		13280.0		13322.045166175987		1.0031660516698786
544288.9006454656 102919		15		185232.0		5000134144		3565828145		27.172303578379797		11.758809811261017		185232.35827896235		185271.289392352		1.0002101744735712
544288.9006454656 102990		15		2507.0		1016821760		51406932		9.236641361669172		0.05212554559693672		2508.0		2517.288766907266		1.0037036550666931
544288.9006454656 103061		15		184359.0		5000018944		3560276344		47.53821786001208		14.340717684070114		184359.39549091752		184421.2744264616		1.0003356429726802
544288.9006454656 103132		15		9882.0		5002237440		205907054		9.302475008793408		0.1757256432028953		9882.228691257595		9891.706891909591		1.0009591156962783
544288.9006454656 103203		15		1440.0		818923008		33492546		1.9764152191928588		0.03779403679072857		1441.0		1443.0142092559836		1.0013977857432226
544288.9006454656 103274		15		76623.0		2578667520		1610428795		3.6175045520067215		1.391850504791364		76624.0		76629.0093550568		1.0000653757968365
544288.9006454656 103345		15		28789.0		1033433600		640498602		0.8377468799881171		0.523398881603498		28789.113371198444		28790.474516960036		1.0000472798777802
544288.9006454656 103416		15		170575.0		5000077824		3196378590		9.835241882392438		10.32725640235003		170575.93466811688		170596.09716640163		1.0001182024787023
544288.9006454656 103487		22		7938.0		5002118144		165702196		218.7110052552016		1.3376175680023152		7938.384847774258		8158.433470597462		1.027719571051648
544288.9006454656 103558		15		30322.0		988680192		615871871		2.3838324600073975		0.9963949935918208		30322.29212182865		30325.67234928225		1.0001114766469505
544288.9006454656 103629		15		7424.0		543301120		151217486		0.44564089601044543		0.2529479775985237		7425.0		7425.698588873609		1.0000940860435836
544288.9006454656 103700		15		172597.0		5000026624		3434870194		4.011021299200365		2.7588961552246474		172597.99999999997		172604.7699174544		1.0000392236147257
544288.9006454656 103771		22		53392.0		1564241408		1077753631		12.525931263982784		8.63402904800023		53393.0		53414.15996031198		1.0003963058886367
544288.9006454656 103842		15		13136.0		1130568192		296900699		0.9154545535857324		1.6736439144006		13137.0		13139.589098467986		1.0001970844536794
544288.9006454656 103913		15		164260.0		5000029184		3379524484		4.781122625601711		2.714619587175548		164260.36883571206		164267.86457792483		1.0000456332970997
544288.9006454656 103984		15		171007.0		5000041472		3358207769		39.37738397196517		8.348887567175552		171007.81704626564		171055.54331780478		1.0002790882449908
544288.9006454656 104055		15		48949.0		1522636800		1020610117		12.192094400001224		0.8274880935787223		48949.81433155597		48962.83391404955		1.0002659781793122
544288.9006454656 104126		15		55863.0		1718113792		1144521472		24.870293008745648		0.9266171776107512		55863.12989134801		55888.92680153437		1.000461787770154
544288.9006454656 104197		15		165765.0		5000039424		3289743654		92.79790402081562		2.64279492321657		165765.10929204966		165860.5499909937		1.0005757586705166
544288.9006454656 104268		15		163554.0		5000069632		3304698607		70.21103708641022		8.217965579999145		163554.0129602616		163632.44196292802		1.0004795296749183
544288.9006454656 104339		15		15933.0		531749888		356752283		3.839599193597678		0.5818036528071389		15933.424762095994		15937.846164942399		1.0002774923101858
544288.9006454656 104410		15		184837.0		5000168448		3327669139		8.011269516806351		2.6731353112263605		184837.04784160157		184847.7322464296		1.0000578044550743
544288.9006454656 104481		15		9587.0		5000809472		198693647		8.012295155203901		0.3289098351961002		9588.0		9596.3412049904		1.0008699629735502
544288.9006454656 104552		15		9635.0		5000979456		201165127		4.011783564812504		0.1719321015989408		9635.602577109588		9639.786292776		1.0004341934645946
544288.9006454656 104623		22		164974.0		5000079872		3323003124		40.012638975982554		26.59602499200264		164975.00000000003		165041.608663968		1.0004037500467828
544288.9006454656 104694		15		8752.0		5002697216		198463411		8.015315545606427		0.1697707287967205		8753.0		8761.185086274403		1.0009351178195365
544288.9006454656 104765		15		8990.0		5000361472		193544740		4.011289177607978		0.32067158399149776		8990.1065666824		8994.438527444		1.000481858666465
544288.9006454656 104836		15		108000.0		3446935040		2262614386		2.7685480320069473		1.8210915087838657		108000.99999999997		108005.58963954076		1.0000424962689307
544288.9006454656 104907		15		104867.0		2982230016		1953497199		4.782568025606452		1.57379775919253		104868.00000000003		104874.35636578483		1.0000606130162184
544288.9006454656 104979		15		2726.0		1662564352		59871348		1.341051481605973		0.05889707838650793		2727.000000000029		2728.3999485600216		1.000513365808578
544288.9006454656 105050		15		151740.0		5000069632		3260267513		4.011055705603212		2.619214010424912		151740.34711495927		151746.9773846753		1.0000436948368847
544288.9006454656 105121		15		151960.0		5000011264		3209707913		4.011009011184797		2.57876633037813		151961.0		151967.58977534156		1.0000433649116653
544288.9006454656 105192		15		199901.0		5000041472		3207439960		8.01106635358883		2.5769519680179656		199901.46521706315		199912.05323538475		1.0000529661866666
544288.9006454656 105263		15		176587.0		5000031744		3589291817		4.011025395186152		2.8824334535747766		176587.19942445366		176594.09288330242		1.000039037137863
544288.9006454656 105334		15		11479.0		5002597376		235406986		4.013077900803182		0.19932558882283047		11479.68884058803		11483.901244077657		1.0003669440477108
544288.9006454656 105405		15		196436.0		5000058880		3585148637		4.011047104024328		5.74723781918874		196436.2882089392		196446.0464938624		1.0000496765898612
544288.9006454656 105476		15		11539.0		5001363456		233410362		4.01209076482337		0.19772828958230093		11539.88589623518		11544.095715289586		1.0003648059514851
544288.9006454656 105547		15		11654.0		5000804352		230690125		4.011643481615465		0.19555210001999512		11654.515674172144		11658.72286975378		1.0003609927430068
544288.9006454656 105618		15		122817.0		4347215360		3081490034		3.4887722880230285		2.4761920272139832		122817.22292816394		122823.18789247918		1.0000485678162478
544288.9006454656 105689		15		11294.0		5002378240		234735788		8.014805183978751		0.19878863042686135		11294.257355299196		11302.470949113602		1.0007272362897373
544288.9006454656 105760		15		11250.0		5001565696		233126451		4.012252556800377		0.19750116078648716		11250.808881228848		11255.018634946435		1.0003741734271756
544288.9006454656 105831		15		3140.0		1502349312		63086146		2.414758899190929		0.06146891677053645		3140.2896282368456		3142.765856052807		1.0007885348515932
544288.9006454656 105902		15		3274.0		1676627968		71858130		1.3523023743764497		0.06848650402389467		3274.4879720632453		3275.9087609416456		1.0004338965024524
544288.9006454656 105973		15		150896.0		5000112640		3470721984		8.0111802238971		2.7875775871798396		150896.30321248109		150907.10197029216		1.0000715640978683
544288.9006454656 106044		15		159786.0		5000050688		3445645566		4.011040550423786		2.767516452819109		159786.14644366875		159792.925000672		1.0000424226827802
544288.9006454656 106115		22		149230.0		5000042496		3396299199		40.01233996800147		27.18239359196741		149231.0		149298.19473355997		1.0004502732914742
544288.9006454656 106186		15		9597.0		5001728512		200628058		33.611292151152156		0.4925073392223567		9597.768747106427		9631.872546596802		1.0035533049804577
544288.9006454656 106258		15		121116.0		5000088576		3333922196		8.011141721624881		5.34527551359497		121116.25704108807		121129.61345832329		1.0001102776585202
544288.9006454656 106329		15		116628.0		5000082944		3316733635		8.01113271038048		2.6643869079998694		116628.1523651104		116638.82788472879		1.0000915346715342
544288.9006454656 106400		15		130642.0		5000151040		3591991251		4.011120832001325		2.8845930008101277		130642.85089219367		130649.74660602649		1.0000527829405568
544288.9006454656 106471		15		136457.0		5000026624		3579996942		21.30872417683713		2.8749975535902195		136457.07013988716		136481.2538616176		1.0001772258608925
544295.9146454723 
-------- user1 ----------------
544295.9146454723 Ping information for user1
Entity Name	Entry Time	Exit Time	 Bandwidth
----------------------------------------------------------
user1		544288.9006        544288.9006        10000000000.000
router1		544295.9006        544295.9006        100000000.000
router5		544295.9016        544295.9016        10000000000.000
PDSF		544295.9026        544295.9026        10000000000.000
router5		544295.9036        544295.9036        100000000.000
router1		544295.9046        544295.9046        10000000000.000
user1		544295.9146            N/A            N/A

Round Trip Time : 7.014 seconds
Number of Hops  : 3
Bottleneck Bandwidth : 1.0E8 bits/s
544295.9146454723 -------- user1 ----------------

544302.9266454789 
-------- user1 ----------------
544302.9266454789 Ping information for user1
Entity Name	Entry Time	Exit Time	 Bandwidth
----------------------------------------------------------
user1		544295.9146        544295.9146        10000000000.000
router1		544302.9146        544302.9146        10000000000.000
RCF		544302.9156        544302.9156        10000000000.000
router1		544302.9166        544302.9166        10000000000.000
user1		544302.9266            N/A            N/A

Round Trip Time : 7.012 seconds
Number of Hops  : 2
Bottleneck Bandwidth : 1.0E10 bits/s
544302.9266454789 -------- user1 ----------------

544309.9406454857 
-------- user1 ----------------
544309.9406454857 Ping information for user1
Entity Name	Entry Time	Exit Time	 Bandwidth
----------------------------------------------------------
user1		544302.9266        544302.9266        10000000000.000
router1		544309.9266        544309.9266        1000000000.000
router2		544309.9276        544309.9276        10000000000.000
KISTI		544309.9286        544309.9286        10000000000.000
router2		544309.9296        544309.9296        1000000000.000
router1		544309.9306        544309.9306        10000000000.000
user1		544309.9406            N/A            N/A

Round Trip Time : 7.014 seconds
Number of Hops  : 3
Bottleneck Bandwidth : 1.0E9 bits/s
544309.9406454857 -------- user1 ----------------

544309.9406454857 ---------------summary------------------
544309.9406454857 Number of gridlets: 7158
544309.9406454857  Resources: 3
544309.9406454857  PEs: 1750.0
544309.9406454857  Submission start: 1000.0349999999999
544309.9406454857  saturationStart: 1272.2284169951872
544309.9406454857  saturationFinish: 379177.474213412
544309.9406454857  Last receive: 544288.9006454656
544309.9406454857  Makespan: 543288.8656454656
544309.9406454857  Saturated interval: 377905.24579641677
544309.9406454857  Saturated time ratio: 0.6955880558079147
544309.9406454857 ------------------------------------------
